Code,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
511501,2021-05-04,21.9,21.9,19.1,19.2,19.647214076246335,3410,39,66997.0,1968,57.71,2.799999999999997,-2.6999999999999993,1620086400.0
511505,2021-05-04,85.3,86.0,81.05,82.6,83.81969157769869,1686,53,141320.0,858,50.89,4.950000000000003,-2.700000000000003,1620086400.0
511509,2021-05-04,62.95,62.95,60.25,61.5,61.32667980091249,19288,149,1182869.0,12036,62.4,2.700000000000003,-1.4500000000000028,1620086400.0
511523,2021-05-04,10.19,10.19,8.61,8.71,8.995338983050848,2360,16,21229.0,1760,74.58,1.58,-1.4799999999999986,1620086400.0
511525,2021-05-04,0.33,0.33,0.32,0.32,0.3201743763623153,4129,43,1322.0,4129,100.0,0.010000000000000009,-0.010000000000000009,1620086400.0
511533,2021-05-04,37.85,37.85,34.75,35.15,35.75387596899225,1548,24,55347.0,902,58.27,3.1000000000000014,-2.700000000000003,1620086400.0
511543,2021-05-04,11.6,11.6,11.6,11.6,11.6,825,5,9570.0,825,100.0,0.0,0.0,1620086400.0
511549,2021-05-04,44.3,44.6,44.3,44.6,44.591771890732026,24234,111,1080637.0,24234,100.0,0.30000000000000426,0.30000000000000426,1620086400.0
511551,2021-05-04,60.15,63.4,59.15,61.5,61.48457192524989,9204,39,565904.0,8400,91.26,4.25,1.3500000000000014,1620086400.0
511557,2021-05-04,34.0,34.0,32.0,33.1,32.7818366311517,3942,39,129226.0,2562,64.99,2.0,-0.8999999999999986,1620086400.0
511559,2021-05-04,47.6,47.6,47.6,47.6,47.6,60,2,2856.0,30,50.0,0.0,0.0,1620086400.0
511571,2021-05-04,17.8,18.5,17.8,18.05,18.057142857142857,210,6,3792.0,210,100.0,0.6999999999999993,0.25,1620086400.0
511589,2021-05-04,18.4,18.4,18.0,18.1,18.123717008797655,5456,23,98883.0,5406,99.08,0.3999999999999986,-0.29999999999999716,1620086400.0
511597,2021-05-04,2.09,2.19,2.09,2.19,2.1894736842105265,190,3,416.0,190,100.0,0.10000000000000009,0.10000000000000009,1620086400.0
511601,2021-05-04,12.8,14.2,12.8,14.2,13.0,3,3,39.0,2,66.67,1.3999999999999986,1.3999999999999986,1620086400.0
511605,2021-05-04,71.95,77.0,70.0,73.0,73.19294364229157,8588,100,628581.0,5678,66.12,7.0,1.0499999999999972,1620086400.0
511609,2021-05-04,11.55,11.55,11.55,11.55,11.545893719806763,207,3,2390.0,207,100.0,0.0,0.0,1620086400.0
511611,2021-05-04,1.9,1.95,1.82,1.86,1.8285288705861737,11413,11,20869.0,11260,98.66,0.1299999999999999,-0.039999999999999813,1620086400.0
511618,2021-05-04,0.5,0.5,0.5,0.5,0.49891540130151846,461,2,230.0,461,100.0,0.0,0.0,1620086400.0
511630,2021-05-04,2.01,2.1,2.0,2.04,2.0205322321633403,8718,19,17615.0,8309,95.31,0.10000000000000009,0.03000000000000025,1620086400.0
511654,2021-05-04,6.77,6.77,6.77,6.77,6.769230769230769,26,1,176.0,26,100.0,0.0,0.0,1620086400.0
511658,2021-05-04,62.5,62.5,58.0,61.5,60.97578803106441,2189,36,133476.0,512,23.39,4.5,-1.0,1620086400.0
511672,2021-05-04,28.8,29.9,28.8,28.8,28.827790214262873,6254,31,180289.0,6254,100.0,1.0999999999999979,0.0,1620086400.0
511676,2021-05-04,114.55,116.1,112.0,112.6,114.47090774100269,25591,605,2929425.0,14054,54.92,4.099999999999994,-1.9500000000000028,1620086400.0
511702,2021-05-04,4.08,4.08,4.08,4.08,4.0,10,1,40.0,10,100.0,0.0,0.0,1620086400.0
511710,2021-05-04,1.6,1.66,1.41,1.43,1.451807833947104,59740,64,86731.0,50329,84.25,0.25,-0.17000000000000015,1620086400.0
511712,2021-05-04,13.97,13.97,13.97,13.97,13.88888888888889,9,9,125.0,9,100.0,0.0,0.0,1620086400.0
511714,2021-05-04,25.4,26.65,25.4,26.65,25.9042786615469,3646,21,94447.0,3646,100.0,1.25,1.25,1620086400.0
511716,2021-05-04,3.89,4.06,3.7,3.7,3.826173604960142,4516,19,17279.0,4514,99.96,0.35999999999999943,-0.18999999999999995,1620086400.0
511724,2021-05-04,29.4,29.4,27.05,29.05,28.86900742741391,1481,13,42755.0,939,63.4,2.349999999999998,-0.34999999999999787,1620086400.0
511726,2021-05-04,26.9,26.9,25.65,25.7,26.270348076419786,3821,46,100379.0,3731,97.64,1.25,-1.1999999999999993,1620086400.0
511728,2021-05-04,8.88,8.88,8.88,8.88,8.88,100,1,888.0,100,100.0,0.0,0.0,1620086400.0
511736,2021-05-04,0.64,0.64,0.64,0.64,0.6399848152064861,36879,14,23602.0,36879,100.0,0.0,0.0,1620086400.0
511742,2021-05-04,108.85,108.85,99.2,103.45,102.92312048704517,7063,99,726946.0,5118,72.46,9.649999999999991,-5.3999999999999915,1620086400.0
511754,2021-05-04,52.5,53.5,50.0,52.95,52.893902859111265,2903,12,153551.0,2898,99.83,3.5,0.45000000000000284,1620086400.0
511756,2021-05-04,3.95,3.95,3.95,3.95,3.857142857142857,7,3,27.0,7,100.0,0.0,0.0,1620086400.0
511760,2021-05-04,4.27,4.27,4.27,4.27,4.27,300,3,1281.0,300,100.0,0.0,0.0,1620086400.0
511764,2021-05-04,13.5,14.0,12.04,14.0,13.150997150997151,351,7,4616.0,351,100.0,1.9600000000000009,0.5,1620086400.0
511766,2021-05-04,372.3,372.3,365.0,366.3,369.3272604588394,1482,72,547343.0,1179,79.55,7.300000000000011,-6.0,1620086400.0
511768,2021-05-04,42.75,42.75,41.15,41.15,41.957092377587074,3962,35,166234.0,2987,75.39,1.6000000000000014,-1.6000000000000014,1620086400.0
512018,2021-05-04,1.6,1.6,1.5,1.6,1.5943136945190333,31655,12,50468.0,31655,100.0,0.10000000000000009,0.0,1620086400.0
512020,2021-05-04,1910.7,1949.65,1910.7,1949.65,1913.2567567567567,74,25,141581.0,74,100.0,38.950000000000045,38.950000000000045,1620086400.0
512047,2021-05-04,0.85,0.85,0.77,0.77,0.8308214016578749,2654,12,2205.0,2454,92.46,0.07999999999999996,-0.07999999999999996,1620086400.0
512068,2021-05-04,23.4,24.0,22.05,23.0,23.58160546701758,308907,544,7284523.0,224844,72.79,1.9499999999999993,-0.3999999999999986,1620086400.0
512070,2021-05-04,618.05,645.6,608.0,611.8,629.3890505359877,470160,8339,295913556.0,37399,7.95,37.60000000000002,-6.25,1620086400.0
512093,2021-05-04,1.34,1.34,1.34,1.34,1.3399706218377672,18381,25,24630.0,18381,100.0,0.0,0.0,1620086400.0
512131,2021-05-04,31.0,31.25,30.0,30.0,30.592686980609418,9025,204,276099.0,7765,86.04,1.25,-1.0,1620086400.0
512161,2021-05-04,84.8,87.95,84.0,84.0,84.87124921531701,15930,168,1351999.0,12974,81.44,3.950000000000003,-0.7999999999999972,1620086400.0
512165,2021-05-04,104.95,107.45,102.6,103.5,104.12264150943396,106,15,11037.0,89,83.96,4.8500000000000085,-1.4500000000000028,1620086400.0
512169,2021-05-04,8.2,8.2,8.2,8.2,8.185185185185185,54,1,442.0,54,100.0,0.0,0.0,1620086400.0
512175,2021-05-04,7.8,7.8,6.91,6.95,7.106592447970756,24073,67,171077.0,11128,46.23,0.8899999999999997,-0.8499999999999996,1620086400.0
512179,2021-05-04,269.7,269.7,260.2,261.55,263.2610717245189,21722,749,5718557.0,7022,32.33,9.5,-8.149999999999977,1620086400.0
512217,2021-05-04,9.37,9.37,9.37,9.37,9.368650217706822,689,8,6455.0,689,100.0,0.0,0.0,1620086400.0
512229,2021-05-04,68.9,68.9,66.25,66.5,67.67111712016225,5917,61,400410.0,5917,100.0,2.6500000000000057,-2.4000000000000057,1620086400.0
512237,2021-05-04,89.85,91.9,87.0,87.4,89.78451626992793,91580,838,8222466.0,27043,29.53,4.900000000000006,-2.4499999999999886,1620086400.0
512247,2021-05-04,4.0,4.05,3.78,3.92,3.8917664478835943,70237,163,273346.0,53695,76.45,0.27,-0.08000000000000007,1620086400.0
512257,2021-05-04,3.09,3.09,2.91,2.93,2.970175101019819,31182,72,92616.0,27074,86.83,0.17999999999999972,-0.1599999999999997,1620086400.0
512267,2021-05-04,4.6,4.6,3.95,4.51,4.378883102891003,27845,106,121930.0,23847,85.64,0.6499999999999995,-0.08999999999999986,1620086400.0
512279,2021-05-04,5.4,5.4,5.4,5.4,5.4,100,3,540.0,100,100.0,0.0,0.0,1620086400.0
512296,2021-05-04,50.2,50.8,48.15,48.6,49.60887949260042,14663,138,727415.0,10179,69.42,2.6499999999999986,-1.6000000000000014,1620086400.0
512301,2021-05-04,1.15,1.15,1.15,1.15,1.1,10,1,11.0,10,100.0,0.0,0.0,1620086400.0
512329,2021-05-04,125.0,125.0,125.0,125.0,125.0,16,1,2000.0,16,100.0,0.0,0.0,1620086400.0
512344,2021-05-04,1.9,1.9,1.9,1.9,1.9,20,2,38.0,20,100.0,0.0,0.0,1620086400.0
512359,2021-05-04,8.0,8.0,8.0,8.0,8.0,11,2,88.0,11,100.0,0.0,0.0,1620086400.0
512379,2021-05-04,0.32,0.32,0.31,0.32,0.3199564819622679,40443,25,12940.0,40443,100.0,0.010000000000000009,0.0,1620086400.0
512381,2021-05-04,85.85,85.85,71.1,72.4,73.82453176861071,33744,341,2491135.0,20040,59.39,14.75,-13.449999999999989,1620086400.0
512393,2021-05-04,51.45,51.45,50.0,51.45,50.64638511095204,1397,16,70753.0,1397,100.0,1.4500000000000028,0.0,1620086400.0
512399,2021-05-04,44.4,44.4,44.4,44.4,44.4,50,2,2220.0,50,100.0,0.0,0.0,1620086400.0
512425,2021-05-04,274.45,274.45,273.95,273.95,274.3333333333333,15,7,4115.0,15,100.0,0.5,-0.5,1620086400.0
512437,2021-05-04,275.15,283.95,261.9,266.7,274.1139322916667,4608,150,1263117.0,4083,88.61,22.05000000000001,-8.449999999999989,1620086400.0
512453,2021-05-04,539.0,539.0,510.0,513.45,521.0881094952952,2338,153,1218304.0,1890,80.84,29.0,-25.549999999999955,1620086400.0
512455,2021-05-04,15.6,15.95,15.2,15.95,15.75687098171538,350896,424,5529023.0,306076,87.23,0.75,0.34999999999999964,1620086400.0
512463,2021-05-04,4.37,4.37,4.29,4.37,4.367907495855696,121854,277,532247.0,117557,96.47,0.08000000000000007,0.0,1620086400.0
512477,2021-05-04,46.5,47.4,46.5,46.5,46.50084033613445,595,4,27668.0,595,100.0,0.8999999999999986,0.0,1620086400.0
512481,2021-05-04,1.1,1.1,1.1,1.1,1.0833333333333333,24,3,26.0,24,100.0,0.0,0.0,1620086400.0
512493,2021-05-04,31.55,31.65,30.7,31.5,31.444742729306487,11175,42,351395.0,9975,89.26,0.9499999999999993,-0.05000000000000071,1620086400.0
512499,2021-05-04,0.49,0.49,0.49,0.49,0.4899952919020716,25488,47,12489.0,25488,100.0,0.0,0.0,1620086400.0
512519,2021-05-04,29.25,29.8,28.25,28.7,29.132822477650063,7047,128,205299.0,6008,85.26,1.5500000000000007,-0.5500000000000007,1620086400.0
512527,2021-05-04,610.0,610.05,610.0,610.0,610.01,500,13,305005.0,400,80.0,0.049999999999954525,0.0,1620086400.0
512529,2021-05-04,293.9,295.15,284.75,289.55,291.3022398913992,103130,2223,30042000.0,56927,55.2,10.399999999999977,-4.349999999999966,1620086400.0
512531,2021-05-04,78.0,84.0,78.0,80.7,81.51928148171129,32233,703,2627611.0,14130,43.84,6.0,2.700000000000003,1620086400.0
512553,2021-05-04,66.0,69.85,65.2,66.0,66.5066371681416,452,7,30061.0,227,50.22,4.6499999999999915,0.0,1620086400.0
512565,2021-05-04,2.01,2.01,2.01,2.01,2.01,100,2,201.0,100,100.0,0.0,0.0,1620086400.0
512573,2021-05-04,484.75,501.0,469.65,472.75,486.9667527953719,87466,3857,42593034.0,23488,26.85,31.350000000000023,-12.0,1620086400.0
512587,2021-05-04,27.75,28.8,27.0,27.5,27.77006507592191,922,38,25604.0,322,34.92,1.8000000000000007,-0.25,1620086400.0
512589,2021-05-04,11.9,11.9,11.35,11.89,11.517241379310345,145,8,1670.0,145,100.0,0.5500000000000007,-0.009999999999999787,1620086400.0
512591,2021-05-04,1.57,1.57,1.57,1.57,1.57,1000,1,1570.0,1000,100.0,0.0,0.0,1620086400.0
512599,2021-05-04,1285.0,1298.8,1241.8,1262.2,1274.3916644177573,711456,18826,906673596.0,97922,13.76,57.0,-22.799999999999955,1620086400.0
512604,2021-05-04,1.08,1.11,1.08,1.11,1.095,200,2,219.0,200,100.0,0.030000000000000027,0.030000000000000027,1620086400.0
512608,2021-05-04,2.34,2.44,2.33,2.4,2.372883890650236,33434,36,79335.0,26333,78.76,0.10999999999999988,0.06000000000000005,1620086400.0
512624,2021-05-04,2.0,2.0,2.0,2.0,2.0,510,2,1020.0,510,100.0,0.0,0.0,1620086400.0
512626,2021-05-04,58.0,59.75,57.1,59.45,57.63275862068966,580,20,33427.0,576,99.31,2.6499999999999986,1.4500000000000028,1620086400.0
512634,2021-05-04,45.9,45.9,43.05,44.0,44.2094395280236,339,19,14987.0,163,48.08,2.8500000000000014,-1.8999999999999986,1620086400.0
513005,2021-05-04,16.49,16.49,15.1,15.11,16.28125,352,5,5731.0,352,100.0,1.3899999999999988,-1.379999999999999,1620086400.0
513010,2021-05-04,987.25,987.25,987.25,987.25,987.2498712004121,3882,116,3832504.0,3882,100.0,0.0,0.0,1620086400.0
513023,2021-05-04,86.75,89.15,81.0,81.9,85.61177555304165,152927,1780,13092352.0,84619,55.33,8.150000000000006,-4.849999999999994,1620086400.0
513043,2021-05-04,19.5,21.95,19.5,20.55,20.677474402730375,586,10,12117.0,358,61.09,2.4499999999999993,1.0500000000000007,1620086400.0
513059,2021-05-04,4.32,4.63,4.32,4.56,4.489530988274707,4776,27,21442.0,4611,96.55,0.3099999999999996,0.23999999999999932,1620086400.0
513063,2021-05-04,7.45,7.45,7.45,7.45,7.4,10,1,74.0,10,100.0,0.0,0.0,1620086400.0
513097,2021-05-04,92.15,92.15,89.0,89.6,90.20699055593418,20542,359,1853032.0,17215,83.8,3.1500000000000057,-2.5500000000000114,1620086400.0
513108,2021-05-04,304.95,311.0,287.75,290.75,296.6185141509434,6784,480,2012260.0,5401,79.61,23.25,-14.199999999999989,1620086400.0
513117,2021-05-04,1.75,1.75,1.6,1.64,1.7308009909165978,1211,10,2096.0,1203,99.34,0.1499999999999999,-0.1100000000000001,1620086400.0
513119,2021-05-04,9.03,9.03,9.03,9.03,9.03,200,2,1806.0,200,100.0,0.0,0.0,1620086400.0
513121,2021-05-04,22.35,22.35,21.6,22.0,22.023464052287583,15300,59,336959.0,8548,55.87,0.75,-0.3500000000000014,1620086400.0
513149,2021-05-04,144.85,144.95,128.5,138.0,135.67910447761193,402,15,54543.0,399,99.25,16.44999999999999,-6.849999999999994,1620086400.0
513173,2021-05-04,3.86,4.2,3.86,4.2,4.028942115768463,1002,4,4037.0,1002,100.0,0.3400000000000003,0.3400000000000003,1620086400.0
513179,2021-05-04,4.7,4.99,4.54,4.99,4.65732826843938,18954,33,88275.0,18954,100.0,0.4500000000000002,0.29000000000000004,1620086400.0
513216,2021-05-04,8.04,8.04,7.78,8.0,8.006960589378512,356579,384,2855114.0,236534,66.33,0.2599999999999989,-0.03999999999999915,1620086400.0
513228,2021-05-04,18.7,21.35,18.5,19.55,19.649212670933284,347504,1283,6828180.0,210393,60.54,2.8500000000000014,0.8500000000000014,1620086400.0
513250,2021-05-04,4.91,4.91,4.67,4.89,4.87125027370265,9134,16,44494.0,9134,100.0,0.2400000000000002,-0.020000000000000462,1620086400.0
513252,2021-05-04,403.05,447.35,403.05,431.0,430.2903225806452,31,7,13339.0,29,93.55,44.30000000000001,27.94999999999999,1620086400.0
513262,2021-05-04,740.0,743.15,720.75,724.1,733.8373266078185,2379,267,1745799.0,1745,73.35,22.399999999999977,-15.899999999999977,1620086400.0
513269,2021-05-04,92.5,97.95,91.2,93.05,94.57407198889014,53286,721,5039474.0,23416,43.94,6.75,0.5499999999999972,1620086400.0
513305,2021-05-04,1.68,1.68,1.68,1.68,1.679992742228136,16534,19,27777.0,16534,100.0,0.0,0.0,1620086400.0
513307,2021-05-04,24.5,24.5,24.5,24.5,24.4,5,1,122.0,5,100.0,0.0,0.0,1620086400.0
513309,2021-05-04,16.4,16.4,16.4,16.4,16.4,600,6,9840.0,600,100.0,0.0,0.0,1620086400.0
513335,2021-05-04,5.21,5.4,5.1,5.15,5.1647727272727275,2992,18,15453.0,2992,100.0,0.3000000000000007,-0.05999999999999961,1620086400.0
513349,2021-05-04,112.7,121.95,110.0,113.4,114.87412393310666,14411,374,1655451.0,5198,36.07,11.950000000000003,0.7000000000000028,1620086400.0
513353,2021-05-04,127.5,132.45,123.5,124.3,126.64593657086223,12108,200,1533429.0,7753,64.03,8.949999999999989,-3.200000000000003,1620086400.0
513361,2021-05-04,0.87,0.87,0.85,0.87,0.8699106908326767,106596,98,92729.0,106587,99.99,0.020000000000000018,0.0,1620086400.0
513369,2021-05-04,41.1,44.95,40.0,41.65,41.2390625,1920,30,79179.0,1418,73.85,4.950000000000003,0.5499999999999972,1620086400.0
513375,2021-05-04,575.15,616.2,566.0,590.85,594.1058712986948,39378,1928,23394701.0,13912,35.33,50.200000000000045,15.700000000000045,1620086400.0
513377,2021-05-04,43.4,44.35,41.85,42.1,43.1494525709501,788230,2854,34011693.0,268671,34.09,2.5,-1.2999999999999972,1620086400.0
513397,2021-05-04,10.38,10.38,10.38,10.38,10.346153846153847,26,2,269.0,26,100.0,0.0,0.0,1620086400.0
513401,2021-05-04,17.0,17.5,16.1,16.9,16.789801479174777,2569,45,43133.0,2013,78.36,1.3999999999999986,-0.10000000000000142,1620086400.0
513430,2021-05-04,6.75,6.75,6.75,6.75,6.75,80,2,540.0,80,100.0,0.0,0.0,1620086400.0
513434,2021-05-04,1293.95,1374.0,1123.95,1147.65,1266.7706939381537,630402,24082,798574779.0,75858,12.03,250.04999999999995,-146.29999999999995,1620086400.0
513436,2021-05-04,12.4,13.65,12.4,12.73,12.975343573160874,2474,13,32101.0,2474,100.0,1.25,0.33000000000000007,1620086400.0
513446,2021-05-04,50.55,50.55,50.55,50.55,50.549999740180105,1154646,609,58367355.0,946481,81.97,0.0,0.0,1620086400.0
513452,2021-05-04,2.83,2.83,2.83,2.83,2.83,300,1,849.0,300,100.0,0.0,0.0,1620086400.0
513456,2021-05-04,11.8,11.84,11.8,11.84,11.836324786324786,2340,9,27697.0,2340,100.0,0.03999999999999915,0.03999999999999915,1620086400.0
513472,2021-05-04,16.45,16.48,14.55,15.04,15.627527360415508,5391,29,84248.0,4690,87.0,1.9299999999999997,-1.4100000000000001,1620086400.0
513488,2021-05-04,23.4,23.4,22.6,22.6,22.922062350119905,834,9,19117.0,832,99.76,0.7999999999999972,-0.7999999999999972,1620086400.0
513498,2021-05-04,11.98,11.98,11.98,11.98,11.0,1,1,11.0,1,100.0,0.0,0.0,1620086400.0
513502,2021-05-04,0.77,0.79,0.77,0.77,0.7700521808053898,45419,46,34975.0,45419,100.0,0.020000000000000018,0.0,1620086400.0
513507,2021-05-04,17.45,17.45,16.15,16.15,17.233333333333334,600,4,10340.0,600,100.0,1.3000000000000007,-1.3000000000000007,1620086400.0
513509,2021-05-04,177.1,194.25,177.1,194.2,185.80176211453744,227,10,42177.0,227,100.0,17.150000000000006,17.099999999999994,1620086400.0
513511,2021-05-04,48.0,49.45,48.0,49.45,49.156492721937745,17381,47,854389.0,16381,94.25,1.4500000000000028,1.4500000000000028,1620086400.0
513513,2021-05-04,6.3,6.3,5.8,6.3,6.254545454545455,110,4,688.0,110,100.0,0.5,0.0,1620086400.0
513515,2021-05-04,2.83,2.83,2.83,2.83,2.8202247191011236,89,1,251.0,89,100.0,0.0,0.0,1620086400.0
513517,2021-05-04,140.0,140.0,131.2,137.9,136.6203007518797,2394,48,327069.0,1753,73.22,8.800000000000011,-2.0999999999999943,1620086400.0
513519,2021-05-04,64.6,68.0,64.6,66.1,66.51323610484638,99765,677,6635693.0,19799,19.85,3.4000000000000057,1.5,1620086400.0
513532,2021-05-04,41.35,41.4,39.4,39.4,40.50338394000366,10934,49,442864.0,9867,90.24,2.0,-1.9500000000000028,1620086400.0
513536,2021-05-04,12.68,13.6,12.42,12.94,13.223178137651821,3952,45,52258.0,3359,84.99,1.1799999999999997,0.2599999999999998,1620086400.0
513540,2021-05-04,11.75,11.98,11.75,11.98,11.916363636363636,1100,11,13108.0,1100,100.0,0.23000000000000043,0.23000000000000043,1620086400.0
513548,2021-05-04,59.0,59.0,58.7,59.0,58.909379968203496,3145,30,185270.0,3145,100.0,0.29999999999999716,0.0,1620086400.0
513554,2021-05-04,93.0,94.8,88.9,90.25,91.75097626914989,3329,136,305439.0,2389,71.76,5.8999999999999915,-2.75,1620086400.0
513558,2021-05-04,6.8,6.8,6.8,6.8,6.799531066822977,1706,3,11600.0,1706,100.0,0.0,0.0,1620086400.0
513566,2021-05-04,13.14,13.14,13.14,13.14,13.13898916967509,554,12,7279.0,554,100.0,0.0,0.0,1620086400.0
513599,2021-05-04,157.4,159.0,150.8,151.8,154.688195477155,312016,5522,48265192.0,111188,35.64,8.199999999999989,-5.599999999999994,1620086400.0
513605,2021-05-04,219.95,219.95,191.5,195.3,205.90720690336912,85987,2594,17705343.0,39422,45.85,28.44999999999999,-24.649999999999977,1620086400.0
513642,2021-05-04,13.1,13.1,13.1,13.1,13.0999251497006,2672,6,35003.0,2672,100.0,0.0,0.0,1620086400.0
513683,2021-05-04,48.95,49.25,48.15,48.45,48.67295948854224,205843,948,10018988.0,73373,35.65,1.1000000000000014,-0.5,1620086400.0
513687,2021-05-04,3.06,3.06,2.99,2.99,2.984848484848485,66,2,197.0,66,100.0,0.06999999999999984,-0.06999999999999984,1620086400.0
513691,2021-05-04,2.45,2.46,2.4,2.44,2.4259551004332414,66014,151,160147.0,59048,89.45,0.06000000000000005,-0.010000000000000231,1620086400.0
513693,2021-05-04,46.4,46.4,46.4,46.4,46.3999876337105,64692,194,3001708.0,63183,97.67,0.0,0.0,1620086400.0
513709,2021-05-04,102.5,104.2,97.0,98.0,100.48378812199037,9345,156,939021.0,7363,78.79,7.200000000000003,-4.5,1620086400.0
513713,2021-05-04,5.0,5.0,4.41,4.7,4.738534205604254,116019,258,549760.0,91118,78.54,0.5899999999999999,-0.2999999999999998,1620086400.0
513723,2021-05-04,19.5,19.5,19.5,19.5,19.5,22,3,429.0,22,100.0,0.0,0.0,1620086400.0
513729,2021-05-04,43.2,50.0,43.0,43.4,44.059760036917396,4334,76,190955.0,3621,83.55,7.0,0.19999999999999574,1620086400.0
514010,2021-05-04,1.52,1.52,1.45,1.45,1.4498539435248297,1027,5,1489.0,1027,100.0,0.07000000000000006,-0.07000000000000006,1620086400.0
514030,2021-05-04,95.55,104.65,95.55,102.65,101.3203589893669,20502,162,2077270.0,18152,88.54,9.100000000000009,7.1000000000000085,1620086400.0
514034,2021-05-04,15.9,16.45,15.3,15.3,15.35190024509946,172583,171,2649477.0,172583,100.0,1.1499999999999986,-0.5999999999999996,1620086400.0
514036,2021-05-04,490.4,500.0,487.0,495.95,492.8106169296987,697,14,343489.0,550,78.91,13.0,5.550000000000011,1620086400.0
514043,2021-05-04,150.6,158.4,150.6,151.7,154.3010420058613,18426,859,2843151.0,10252,55.64,7.800000000000011,1.0999999999999943,1620086400.0
514045,2021-05-04,39.15,39.15,37.65,37.75,38.48342151675485,5670,126,218201.0,4629,81.64,1.5,-1.3999999999999986,1620086400.0
514087,2021-05-04,54.9,54.9,51.15,51.8,52.7,220,9,11594.0,170,77.27,3.75,-3.1000000000000014,1620086400.0
